CloudFraction,Latitude,Longitude,ScanTime
89.728691,-2.928306,-59.552052,1438282478
18.506035,-3.220374,-60.550186,1423337151
37.527271,-3.192218,-60.548527,1405410506
100.000000,-2.888700,-60.595375,1392274807
81.466263,-3.205192,-60.644726,1420572417
100.000015,-3.217044,-60.642010,1448781187
0.000000,-3.184406,-60.628036,1448953182
0.000000,0.000000,0.000000,0
86.811813,-3.225399,-60.626881,1408130699
100.000000,-3.222490,-60.589405,1399836408
99.999992,-3.218210,-60.636658,1428911302
98.480965,-3.130260,-60.509953,1387311733
64.875618,-3.204280,-60.623249,1416597146
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
88.709969,-3.190258,-60.568375,1446277342
99.999992,-3.190657,-60.606968,1432886406
13.820585,-3.216232,-60.633194,1437250156
99.999992,-3.185748,-60.628838,1445844202
98.953270,-3.218240,-60.583183,1451590222
100.000000,-3.199530,-60.575218,1396511023
35.146595,-3.202151,-60.638927,1391197849
27.379017,-3.243827,-60.622574,1442518634
100.000000,-3.148170,-60.658104,1446538422
100.000000,-3.597143,-60.470104,1396383244
99.999992,-3.022486,-59.599102,1423076091
7.465994,-3.216590,-60.621155,1440875235
80.565628,-3.211323,-60.635475,1404072505
0.000000,0.000000,0.000000,0
61.797569,-3.190218,-60.611950,1405366017
100.000008,-3.235645,-60.635078,1447226725
50.013523,-3.259682,-60.745941,1416342116
100.000000,-3.196094,-60.617245,1440658765
100.000000,-3.239003,-60.601566,1430943367
50.779469,-3.185851,-60.583935,1449602749
100.000008,-3.151931,-60.644657,1417158076
100.000000,-3.236103,-60.537304,1389338054
43.960609,-3.189821,-60.588196,1441741483
52.509594,-3.214658,-60.595554,1396122280
66.391258,-3.213201,-60.625011,1411239777
100.000000,-3.283124,-60.694511,1395606103
99.999992,-3.208649,-60.541683,1433663709
100.000015,-3.197559,-60.572067,1384974216
100.000000,-3.195706,-60.623631,1395950239
100.000000,-3.236549,-60.542347,1407309072
100.000000,-3.210326,-60.533749,1430338174
100.000000,-3.186203,-60.676613,1424675259
51.203102,-3.216432,-60.603199,1443251425
82.795197,-3.199530,-60.658264,1403378287
100.000000,-2.939071,-59.578960,1445194549
100.000008,-3.154390,-60.522488,1422043786
37.938877,-3.230863,-60.566990,1388605045
81.860390,-3.134683,-61.151817,1402906794
0.000000,0.000000,0.000000,0
100.000000,-3.187593,-60.619423,1391586489
100.000000,-3.215062,-60.526955,1397765754
100.000000,-3.208468,-60.631973,1388821812
100.000015,-3.228740,-60.600380,1438932386
0.000000,0.000000,0.000000,0
100.000000,-3.142284,-60.715351,1399536850
100.000008,-3.228766,-60.581638,1424547554
100.000008,-3.181630,-60.719292,1433746859
99.354507,-4.025546,-60.478180,1449602643
99.385193,-3.205991,-60.609020,1449819386
99.999992,-3.240690,-60.546097,1414310037
99.999992,-3.251713,-60.525383,1395644700
99.999992,-3.211011,-60.590363,1416036613
100.000000,-2.814149,-60.580643,1400569249
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
25.932348,-3.194909,-60.637371,1433275023
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
100.000000,-3.203875,-60.553234,1449946784
99.999992,-3.185161,-60.603123,1390809260
100.000008,-3.204476,-60.555359,1393790620
75.861458,-3.240723,-60.624275,1393701610
0.000000,0.000000,0.000000,0
100.000008,-3.160576,-60.729561,1434096844
100.000000,-3.297729,-60.532799,1387095174
28.328445,-3.382660,-60.559029,1389815428
100.000008,-3.207931,-60.614326,1397071649
0.000000,0.000000,0.000000,0
100.000008,-3.228143,-60.587902,1419406665
21.901947,-3.220203,-60.547821,1438543594
87.781860,-3.180819,-60.564323,1413316214
100.000000,-3.242180,-60.591423,1386229051
59.551254,-3.200576,-60.594154,1423165124
90.931953,-3.290808,-60.635151,1443990157
100.000000,-3.214489,-60.603359,1416208704
96.794365,-3.067029,-61.125786,1404289166
0.000000,0.000000,0.000000,0
100.000000,-3.210697,-60.544399,1438416080
100.000000,-3.241149,-60.576962,1442346596
99.999992,-3.244265,-60.628487,1385235087
99.312469,-3.171947,-60.549179,1414609602
100.000000,-3.176309,-60.665142,1397804382
0.000000,0.000000,0.000000,0
100.000000,-3.229048,-60.635723,1428955806
100.000000,-3.204534,-60.733047,1414393066
100.000000,-3.029540,-59.581425,1413399214
17.132526,-3.221978,-60.601624,1436211851
100.000008,-3.212726,-60.632210,1413532907
100.000008,-3.206176,-60.512074,1392796919
100.000000,-3.229587,-60.613461,1389598965
99.999985,-4.733012,-60.372803,1421610522
100.000000,-3.201355,-60.598278,1448825474
100.000000,-3.236465,-60.622040,1423120724
90.036331,-3.033885,-61.189217,1387700355
0.000000,0.000000,0.000000,0
3.161904,-3.207830,-60.565975,1436167494
0.000000,0.000000,0.000000,0
46.920139,-3.032264,-59.516106,1441047245
100.000008,-3.166682,-60.669418,1404716452
83.642990,-3.191921,-60.561295,1411672755
100.000000,-3.174460,-60.639805,1413010766
63.612637,-3.171257,-60.483414,1406060142
42.884468,-3.218785,-60.653450,1406837375
100.000000,-3.242937,-60.595127,1398887042
100.000015,-4.248407,-60.452950,1393962732
96.014404,-3.056777,-61.114784,1405671476
100.000000,-3.224212,-60.577202,1400269468
40.894402,-3.230241,-60.628529,1438110372
0.000000,0.000000,0.000000,0
93.116272,-2.840763,-60.503223,1386745229
7.435890,-3.097758,-61.092888,1442996404
60.564663,-3.272785,-60.673492,1428178541
47.189751,-3.236052,-60.616638,1388732787
40.865963,-3.236092,-60.574619,1412105856
0.000000,0.000000,0.000000,0
99.559151,-3.219666,-60.656273,1397160521
100.000000,-3.142118,-60.575459,1432364360
100.000000,-3.164755,-60.651562,1403334014
99.006119,-3.226055,-60.606220,1439970488
100.000000,-3.213685,-60.583260,1426751624
4.255416,-3.219142,-60.618824,1449647322
100.000000,-3.186874,-60.569366,1412494599
100.000000,-3.215327,-60.530682,1436339511
0.000000,0.000000,0.000000,0
29.015736,-3.208174,-60.619850,1450335604
100.000000,-3.226022,-60.592873,1449430596
100.000008,-3.193475,-60.561287,1387439477
100.000000,-3.219364,-60.496704,1450940737
100.000000,-3.216998,-60.619061,1427356924
62.135483,-3.188017,-60.618015,1446321776
0.000000,0.000000,0.000000,0
22.182520,-3.220832,-60.606544,1404327685
99.999992,-3.217873,-60.642094,1446710450
100.000000,-3.205399,-60.580597,1421910412
100.000008,-3.206890,-60.573246,1410551474
30.110634,-3.211442,-60.594345,1448436992
100.000000,-3.235831,-60.571388,1409901880
100.000000,-3.242234,-60.566593,1431587219
72.850380,-2.940916,-59.601784,1410634501
100.000000,-3.001142,-59.487122,1427223308
99.999992,-3.232383,-60.525681,1390720318
100.000000,-3.210511,-60.599117,1445067037
97.971237,-3.192067,-60.607140,1426363124
80.998306,-3.180214,-60.696342,1445411157
51.358231,-3.219432,-60.573181,1440186960
100.000000,-3.261101,-60.706676,1404932855
100.000000,-3.218041,-60.627090,1385018661
25.729872,-3.243740,-60.621674,1419795000
27.800798,-3.215832,-60.620201,1407009368
54.230137,-3.217425,-60.590706,1435606780
100.000000,-3.196362,-60.578613,1395905856
100.000008,-3.212316,-60.539574,1407442475
54.683235,-3.174387,-60.533760,1386356545
100.000008,-3.235136,-60.556583,1420833468
70.429451,-3.193160,-60.623402,1449691732
100.000008,-3.024247,-59.723042,1385751375
100.000000,-3.224678,-60.622559,1413488185
87.422424,-3.239237,-60.652622,1436122880
100.000000,-3.229242,-60.571407,1401390729
100.000000,-3.239847,-60.605381,1387827812
7.912715,-3.190819,-60.542835,1424114511
43.565285,-3.188478,-60.590382,1437422233
100.000000,-3.239216,-60.644218,1392408247
100.000000,-3.216942,-60.629238,1428134122
0.000000,0.000000,0.000000,0
58.257359,-3.232920,-60.603233,1411156581
86.814896,-2.990252,-59.621826,1435517749
100.000000,-3.227502,-60.621933,1448003857
93.073547,-3.207023,-60.613457,1429127860
68.306503,-3.179706,-60.576534,1410118279
6.387912,-3.203487,-60.592411,1435995435
99.999992,-3.229179,-60.599419,1398931666
90.727272,-3.195650,-60.601421,1435562313
32.652195,-3.229110,-60.536449,1435734391
100.000008,-2.596753,-60.535873,1426751707
0.000000,0.000000,0.000000,0
52.929543,-3.170598,-60.560223,1444334096
99.999985,-3.198809,-60.517334,1419883976
0.000000,0.000000,0.000000,0
39.840229,-3.207719,-60.611366,1409385679
100.000008,-1.298051,-60.231247,1429599629
61.116798,-3.213393,-60.628235,1437721914
0.000000,0.000000,0.000000,0
100.000000,-3.279068,-60.639748,1389121294
0.000000,0.000000,0.000000,0
23.292145,-3.220444,-60.542866,1389943169
100.000000,-3.218183,-60.630276,1398109833
45.001381,-3.198869,-60.573540,1388432903
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
100.000000,-3.256299,-60.644794,1419278939
88.502045,-3.183825,-60.582333,1448264921
99.999992,-3.219934,-60.625031,1402945194
100.000008,-3.196704,-60.480976,1448914549
100.000000,-3.197045,-60.529236,1448392409
0.000000,0.000000,0.000000,0
100.000000,-3.209411,-60.570446,1429083507
49.971710,-3.212191,-60.489990,1436728094
0.000000,0.000000,0.000000,0
100.000008,-3.226569,-60.656700,1412150478
0.000000,-3.231141,-60.587738,1442735329
99.804100,-3.196516,-60.561962,1448870141
100.000000,-3.202808,-60.535286,1425974535
0.000000,0.000000,0.000000,0
0.000000,-3.190350,-60.633446,1437205743
78.979858,-3.194593,-60.631737,1410723418
0.000000,0.000000,0.000000,0
100.000000,-3.194615,-60.593147,1432408733
100.000000,-3.252022,-60.540787,1412755647
99.386513,-3.191959,-60.631966,1402084896
1.029977,-3.239087,-60.564316,1406792862
100.000008,-3.203811,-60.562969,1446060801
76.188606,-3.210045,-60.673626,1402301655
65.159203,-2.956502,-59.559551,1439664878
100.000008,-3.219757,-60.574108,1423292861
100.000008,-1.307440,-60.259953,1446793551
99.999992,-3.201773,-60.563736,1446882439
0.000000,0.000000,0.000000,0
34.409569,-3.238405,-60.593445,1395128584
100.000000,-3.194265,-60.577831,1400052942
100.000000,-3.238751,-60.567791,1444678198
100.000000,-3.245571,-60.564072,1404372242
99.999992,-3.149748,-60.570999,1448564417
0.000000,0.000000,0.000000,0
99.999992,-3.224685,-60.610825,1414093400
100.000000,-3.255573,-60.548244,1408086387
99.999992,-3.220864,-60.509232,1450080346
0.000000,0.000000,0.000000,0
52.968834,-3.212150,-60.611084,1385668238
29.356476,-3.159419,-60.666912,1444028777
100.000000,-1.438262,-60.351273,1391153448
100.000008,-3.229605,-60.586079,1444461880
0.000000,-3.206990,-60.611469,1417419044
50.003632,-3.240739,-60.612225,1409774128
51.769882,-3.221490,-60.632179,1421438532
0.000000,-2.554714,-60.514820,1417419007
100.000000,-3.222023,-60.601471,1423814875
0.000000,-3.209744,-60.631344,1439276308
99.099258,-3.177611,-60.606609,1385279856
98.729263,-3.700271,-60.502693,1420228208
0.000000,0.000000,0.000000,0
84.919113,-3.210447,-60.620941,1449214225
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
100.000000,-3.205519,-60.523239,1420744399
100.000008,-3.229040,-60.629219,1414482178
61.304626,-3.257083,-60.643456,1441225210
99.999992,-3.215437,-60.607052,1392363827
72.604340,-3.177482,-60.575668,1388261005
99.999985,-3.223326,-60.634171,1404027978
51.971508,-3.199596,-60.612488,1427312297
100.000008,-3.313288,-60.515549,1424031382
99.999992,-3.094612,-61.107300,1449908276
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
100.000000,-3.244765,-60.595863,1398326473
100.000000,-3.190679,-60.626587,1422432475
100.000000,-3.199625,-60.570984,1445933211
47.938271,-3.190499,-60.534096,1440098116
65.283783,-3.212726,-60.672703,1448175972
100.000000,-3.189857,-60.534744,1444245270
96.041977,-3.202835,-60.658253,1430421275
0.000000,0.000000,0.000000,0
0.579670,-3.237693,-60.579788,1414654245
100.000000,-3.228932,-60.560009,1432797446
100.000000,-3.219055,-60.612190,1444633883
32.696663,-3.226989,-60.587753,1399059065
0.000000,0.000000,0.000000,0
100.000008,-3.247713,-60.622993,1442257730
7.819039,-3.241329,-60.611656,1408391749
96.940201,-3.201877,-60.577442,1434957127
100.000015,-3.228090,-60.576557,1412322649
97.221115,-3.209136,-60.651718,1419967256
79.566521,-3.223135,-60.574440,1401046698
100.000000,-3.203371,-60.581825,1425496757
98.509926,-3.241731,-60.622665,1450596626
48.022636,-3.203421,-60.481377,1439237710
99.693214,-3.207436,-60.540527,1428350466
100.000000,-2.873271,-60.500137,1425452366
52.451790,-3.201134,-60.625191,1435950883
78.735405,-3.211835,-60.627949,1412277963
0.000000,0.000000,0.000000,0
100.000000,-3.203256,-60.624363,1392535788
30.473858,-3.186592,-60.611526,1418412661
100.000000,-3.123471,-61.148540,1395994818
0.000000,0.000000,0.000000,0
100.000000,-3.113718,-61.127769,1437466787
100.000008,-3.208085,-60.544235,1449386291
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
100.000008,-3.244809,-60.588959,1400397230
100.000008,-2.993994,-59.571945,1395428219
89.912651,-3.214725,-60.581490,1409729860
100.000000,-3.196541,-60.581635,1387267368
100.000000,-3.214237,-60.629471,1409124663
99.999985,-3.116593,-61.168648,1415348259
92.592789,-3.264713,-60.721222,1387738815
46.249985,-3.216390,-60.557968,1444073066
30.560583,-3.279167,-60.722050,1435695670
100.000015,-3.219242,-60.600357,1393574255
100.000000,-3.204505,-60.663383,1433102999
0.000000,0.000000,0.000000,0
100.000000,-3.202131,-60.632500,1398542969
100.000000,-3.213092,-60.569817,1403078902
100.000000,-3.182998,-60.667233,1408691508
41.787941,-3.211195,-60.670689,1435651350
100.000008,-3.206753,-60.592659,1387178372
100.000000,-3.285058,-60.593239,1426018867
99.999985,-3.211922,-60.493057,1421521585
89.216980,-3.210640,-60.553116,1444417297
99.999992,-3.117807,-61.157845,1416730638
100.000000,-3.228769,-60.617249,1439537428
71.181549,-3.225159,-60.741798,1408047672
0.000000,0.000000,0.000000,0
100.000008,-3.175445,-60.610493,1426490842
100.000000,-2.787851,-60.544380,1394956487
2.560787,-3.131675,-60.664902,1411978402
100.000000,-3.214844,-60.600677,1388388649
54.466450,-3.184664,-60.491524,1418501657
100.000000,-3.251648,-60.552025,1450768611
0.000000,-3.204821,-60.587593,1410506877
100.000000,-3.257021,-60.559723,1399014765
100.000000,-3.195557,-60.582104,1397288314
100.000000,-2.816277,-60.550224,1432281350
52.520805,-3.226687,-60.578194,1450207811
100.000000,-3.219373,-60.613079,1421999407
99.400429,-3.037034,-59.621620,1414781710
99.999992,-3.236230,-60.560055,1394306723
80.456543,-3.234429,-60.611702,1441308267
76.421982,-3.194212,-60.599220,1423381781
71.496185,-3.223794,-60.592014,1405971044
14.043826,-3.181925,-60.613045,1435390215
100.000000,-3.207962,-60.584007,1422515570
100.000000,-3.222958,-60.552750,1447315611
100.000008,-3.236861,-60.573582,1404200217
100.000008,-3.204568,-60.586964,1387006219
94.138054,-3.230532,-60.597626,1397243667
83.726456,-3.274843,-60.664299,1430593277
80.472237,-3.200467,-60.604267,1395083985
0.000000,0.000000,0.000000,0
100.000000,-3.232775,-60.621944,1399275824
0.000000,0.000000,0.000000,0
100.000000,-3.228880,-60.630363,1429860703
46.155010,-3.231025,-60.620476,1436039831
100.000000,-3.196199,-60.636158,1430032785
0.000000,0.000000,0.000000,0
36.664135,-3.955037,-60.471741,1442690752
100.000000,-3.245512,-60.604244,1406576263
100.000000,-3.252607,-60.552174,1399708911
0.000000,0.000000,0.000000,0
100.000000,-3.191898,-60.679539,1393485132
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
99.999992,-3.203860,-60.533081,1424031235
99.999992,-3.231977,-60.527084,1413615960
100.000008,-2.242079,-60.423836,1396422111
87.405472,-3.041444,-59.583790,1396810475
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
28.517328,-3.200437,-60.592190,1402212598
100.000000,-3.191211,-60.607407,1393141040
100.000008,-3.169937,-60.648090,1405066509
37.453087,-3.204534,-60.553177,1406531971
98.668396,-3.218613,-60.573544,1431975774
100.000000,-3.244931,-60.507751,1449558422
68.098465,-3.038732,-59.628765,1434135360
99.999992,-3.234738,-60.580597,1385795882
100.000000,-3.175221,-60.712318,1400569198
98.397850,-3.208397,-60.568130,1396077955
100.000000,-3.230881,-60.604801,1387394678
100.000008,-3.185145,-60.630989,1401607578
7.785734,-3.200280,-60.645390,1408003255
100.000008,-3.192013,-60.563934,1391758615
65.662354,-3.186384,-60.580826,1451246189
100.000000,-3.207858,-60.678158,1406315283
73.407486,-3.202019,-60.648716,1448220391
74.611961,-3.199959,-60.598881,1393357425
18.855686,-3.216392,-60.617783,1433447016
99.999992,-0.749373,-60.229385,1438499087
100.000015,-3.237439,-60.582985,1450813197
0.000000,0.000000,0.000000,0
23.595903,-3.199962,-60.645519,1427267987
0.000000,0.000000,0.000000,0
100.000000,-3.226920,-60.580406,1391153389
100.000015,-3.178441,-60.562714,1395173075
99.999992,-3.195197,-60.586781,1443423485
100.000008,-2.244663,-60.434822,1416036607
98.189491,-3.230690,-60.538605,1394956541
67.967857,-3.214701,-60.527687,1410207280
47.525967,-3.260973,-60.699142,1443384915
100.000015,-3.194672,-60.642406,1389510137
100.000000,-3.230434,-60.577301,1430510192
0.000000,0.000000,0.000000,0
45.577854,-3.208637,-60.661655,1441263861
90.581947,-3.158626,-60.542137,1399925379
100.000000,-3.215610,-60.598286,1389859998
65.870567,-3.198361,-60.651123,1417807613
99.999992,-2.979042,-59.539227,1442429643
35.086948,-3.243629,-60.597771,1415431416
61.951015,-3.205640,-60.564636,1401823943
99.999992,-3.143174,-60.728996,1430981962
51.755135,-3.249007,-60.634277,1417724483
100.000000,-3.201910,-60.634407,1450163425
100.000000,-3.235038,-60.623169,1446105348
100.000000,-3.221781,-60.643040,1415214842
100.000000,-3.214823,-60.543739,1421049985
100.000000,-3.211835,-60.627651,1399664275
100.000000,-3.268127,-60.520493,1428822401
100.000000,-1.609236,-60.311218,1449558287
100.000008,-3.066400,-61.118107,1431937192
99.999985,-3.207469,-60.664490,1422820815
24.989082,-3.204046,-60.624260,1435001559
99.999992,-3.250412,-60.662830,1395255957
100.000000,-3.185778,-60.571724,1385840372
100.000000,-3.229050,-60.602440,1415908898
100.000008,-3.180615,-60.541664,1417979691
0.000000,0.000000,0.000000,0
100.000000,-3.204343,-60.599930,1445716558
80.509918,-3.228620,-60.617329,1400658161
99.999992,-3.245183,-60.568306,1431242957
99.623451,-3.191904,-60.560291,1451851203
0.000000,0.000000,0.000000,0
53.533279,-3.263978,-60.635323,1433358219
100.000008,-3.245216,-60.599434,1389210324
78.167870,-3.200506,-60.545383,1433963304
0.000000,0.000000,0.000000,0
99.999992,-3.245327,-60.622578,1394739777
94.505165,-3.196787,-60.604473,1449991471
100.000000,-3.247903,-60.598690,1387655715
100.000008,-3.199442,-60.600288,1414437589
100.000008,-3.243339,-60.661243,1420489335
100.000000,-3.191998,-60.600208,1430204767
100.000000,-3.263582,-60.519245,1437116807
100.000000,-3.208318,-60.570614,1396294422
100.000000,-3.166720,-60.632633,1398154365
57.513096,-3.245133,-60.618340,1436989075
70.849930,-3.212710,-60.593132,1395861184
60.700104,-3.218645,-60.572868,1388344069
98.707069,-3.213133,-60.647339,1405454798
100.000000,-3.177897,-60.631676,1393657194
0.000000,0.000000,0.000000,0
33.332287,-3.349649,-60.574051,1418845829
23.043167,-3.475968,-60.534973,1428261501
51.147705,-3.221774,-60.623970,1438371490
0.000000,-2.395222,-60.477943,1411889513
100.000000,-3.207333,-60.582901,1392147094
100.000008,-3.204486,-60.612049,1391369908
98.797890,-2.944167,-59.569778,1420311142
100.000000,-3.227437,-60.747238,1402518002
0.000000,0.000000,0.000000,0
21.811272,-3.193888,-60.587723,1417291338
98.159973,-3.242858,-60.588722,1398281988
0.000000,0.000000,0.000000,0
100.000000,-3.135854,-61.107510,1438849156
100.000000,-3.217480,-60.561104,1443295859
100.000000,-3.155044,-60.655270,1396772011
100.000000,-3.218496,-60.583820,1391541978
0.000000,-3.224091,-60.577343,1443079473
85.592743,-3.197983,-60.626934,1424375439
100.000008,-3.183513,-60.564236,1403206333
100.000000,-3.081587,-61.169842,1430554813
59.541718,-3.211373,-60.588509,1437766345
21.410816,-3.221943,-60.581322,1405149551
82.317642,-3.203527,-60.505314,1389471350
100.000000,-3.229828,-60.627037,1451717937
51.556007,-3.185508,-60.618038,1406448842
100.000008,-3.216714,-60.558445,1418973624
90.703728,-2.966914,-59.570549,1432752888
99.999985,-1.844227,-60.374817,1420183723
99.999992,-3.233047,-60.626553,1400225028
92.886162,-3.235220,-60.678513,1425413724
99.999992,-3.191576,-60.699566,1429949604
68.977409,-3.186309,-60.587906,1430682321
99.999992,-3.214591,-60.514427,1410851069
9.384092,-3.232930,-60.565742,1432236661
91.142891,-3.057498,-61.097466,1451290678
95.721809,-3.207099,-60.610809,1431892605
84.256409,-3.297966,-60.691620,1419106876
100.000000,-3.211328,-60.625214,1445799737
62.121387,-3.869609,-60.499329,1444073130
99.999992,-3.220983,-60.566254,1418068389
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
100.000000,-3.175306,-60.640713,1401091219
7.995935,-2.197468,-60.478863,1423986907
75.388802,-3.197610,-60.614258,1422559971
100.000000,-3.200850,-60.607246,1451762388
100.000000,-3.200934,-60.655960,1426579594
0.000000,0.000000,0.000000,0
39.781776,-3.232168,-60.714043,1406665271
72.260574,-3.221957,-60.575317,1441697054
100.000000,-3.041533,-61.178055,1400141927
26.358360,-3.184832,-60.567474,1404588762
100.000008,-3.211474,-60.596645,1413144247
100.000008,-3.201512,-60.647034,1400314122
98.696945,-1.527456,-60.393986,1441263973
74.772751,-3.201320,-60.564003,1401696497
100.000000,-3.110107,-61.147999,1407053963
0.000000,0.000000,0.000000,0
99.624344,-3.247529,-60.670818,1422298980
77.056053,-3.246285,-60.652725,1429732996
0.000000,0.000000,0.000000,0
99.999992,-3.240772,-60.646866,1426879204
94.973457,-3.208834,-60.539501,1431115296
0.000000,-3.240118,-60.592705,1436772717
100.000008,-3.109371,-61.133720,1390465191
0.000000,-3.234188,-60.616592,1451201741
99.999992,-3.192537,-60.606998,1427917415
0.000000,0.000000,0.000000,0
100.000008,-3.218847,-60.573193,1424158994
100.000000,-3.202745,-60.650143,1395778130
42.949398,-3.223395,-60.606941,1423770269
0.000000,0.000000,0.000000,0
99.999992,-3.225388,-60.563946,1384629986
95.659645,-3.243577,-60.608116,1428089563
100.000000,-3.211513,-60.630543,1420183862
100.000000,-3.050983,-61.147816,1393229926
0.000000,0.000000,0.000000,0
100.000000,-3.211969,-60.580063,1434613007
58.417999,-3.218239,-60.641415,1416425271
0.000000,-3.189710,-60.580147,1438588156
100.000000,-3.228493,-60.641582,1422126780
85.526451,-3.187916,-60.567924,1425152601
100.000008,-3.214072,-60.532608,1385884986
99.999992,-3.055475,-61.134506,1409818673
100.000000,-3.218392,-60.628956,1421005496
99.999992,-3.225628,-60.617294,1415692427
30.858616,-3.169626,-60.507996,1411844879
99.999985,-3.264301,-60.661530,1418756759
73.085854,-3.216831,-60.664612,1399320137
36.780361,-4.334204,-60.427471,1429643943
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
91.046074,-3.222645,-60.552624,1425108208
94.829605,-2.981115,-59.674328,1387133787
52.405663,-3.198299,-60.594738,1445111353
0.000000,0.000000,0.000000,0
98.841057,-3.248045,-60.625946,1394478945
81.355690,-3.207640,-60.579330,1450857660
68.137421,-3.192703,-60.597115,1436256495
0.000000,-3.244910,-60.577667,1439798327
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
41.923149,-0.638297,-60.247547,1413615886
100.000008,-3.186860,-60.608429,1410895634
0.000000,0.000000,0.000000,0
99.627335,-3.161383,-60.525627,1392491323
99.999992,-3.194768,-60.572899,1416813837
4.014426,-3.230181,-60.617687,1404849860
99.999992,-3.202186,-60.595894,1399791933
10.476049,-3.233516,-60.634888,1441913575
86.039337,-3.025483,-59.533142,1425840932
4.310122,-3.228828,-60.605980,1438976629
100.000015,-3.247031,-60.592499,1449475389
0.000000,0.000000,0.000000,0
100.000000,-3.208888,-60.544689,1394007243
100.000000,-3.214382,-60.540771,1417680044
100.000000,-3.206924,-60.665478,1408219700
0.000000,0.000000,0.000000,0
100.000000,-3.202371,-60.565842,1414221094
16.269886,-3.176853,-60.587902,1402257145
0.000000,0.000000,0.000000,0
100.000000,-3.165494,-60.443504,1434313311
100.000000,-3.237812,-60.629269,1394134632
0.000000,-3.204580,-60.591045,1450424529
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
99.999992,-3.192002,-60.621475,1384674472
96.826668,-3.220638,-60.600151,1444117700
55.064461,-3.174789,-60.616985,1433835748
100.000008,-2.766582,-60.530602,1392191812
99.943672,-3.189830,-60.605900,1437938363
94.641083,-3.183943,-60.612705,1418801491
0.000000,0.000000,0.000000,0
96.162933,-3.217541,-60.607536,1449303082
100.000000,-3.037642,-61.148060,1436084420
100.000000,-3.223652,-60.579922,1413876969
0.000000,0.000000,0.000000,0
0.000000,0.000000,0.000000,0
99.999992,-3.213985,-60.647659,1423681301
100.000000,-1.523045,-60.286537,1445411065
